run_group,run_date,system,suite,suite_items,n_repeats,scorer_epoch,comparable_key,scope,status,bucket,metric,score_kind,value,sd_across_repeats,ci_low,ci_high,ci_method,n_items,artifact,notes
week_3_v2_and_pinned_v3,2026-07-28,router_small,mixed_ua_v2,160,1,unknown_early,mixed_ua_v2|unknown_early,full_suite,superseded,alignment,latency_p50_ms,binary_label,135.3,,,,,48,results/week_3_v2_and_pinned_v3/scores_mixed_ua_v2.json,Unpinned decoding.
week_3_v2_and_pinned_v3,2026-07-28,router_small,mixed_ua_v2,160,1,unknown_early,mixed_ua_v2|unknown_early,full_suite,superseded,chat,quality,ordinal_quarter,1.0,,1.0,1.0,bootstrap_items_percentile_95,8,results/week_3_v2_and_pinned_v3/scores_mixed_ua_v2.json,Unpinned decoding.
week_3_v2_and_pinned_v3,2026-07-28,router_small,mixed_ua_v2,160,1,unknown_early,mixed_ua_v2|unknown_early,full_suite,superseded,chat,latency_p50_ms,ordinal_quarter,3408.4,,,,,8,results/week_3_v2_and_pinned_v3/scores_mixed_ua_v2.json,Unpinned decoding.
week_3_v2_and_pinned_v3,2026-07-28,router_small,mixed_ua_v2,160,1,unknown_early,mixed_ua_v2|unknown_early,full_suite,superseded,code,quality,binary_exec,0.875,,0.625,1.0,bootstrap_items_percentile_95,8,results/week_3_v2_and_pinned_v3/scores_mixed_ua_v2.json,Unpinned decoding.
week_3_v2_and_pinned_v3,2026-07-28,router_small,mixed_ua_v2,160,1,unknown_early,mixed_ua_v2|unknown_early,full_suite,superseded,code,latency_p50_ms,binary_exec,3854.7,,,,,8,results/week_3_v2_and_pinned_v3/scores_mixed_ua_v2.json,Unpinned decoding.
week_3_v2_and_pinned_v3,2026-07-28,router_small,mixed_ua_v2,160,1,unknown_early,mixed_ua_v2|unknown_early,full_suite,superseded,instruct,quality,binary_format,0.875,,0.625,1.0,bootstrap_items_percentile_95,8,results/week_3_v2_and_pinned_v3/scores_mixed_ua_v2.json,Unpinned decoding.
week_3_v2_and_pinned_v3,2026-07-28,router_small,mixed_ua_v2,160,1,unknown_early,mixed_ua_v2|unknown_early,full_suite,superseded,instruct,latency_p50_ms,binary_format,1274.5,,,,,8,results/week_3_v2_and_pinned_v3/scores_mixed_ua_v2.json,Unpinned decoding.
week_3_v2_and_pinned_v3,2026-07-28,router_small,mixed_ua_v2,160,1,unknown_early,mixed_ua_v2|unknown_early,full_suite,superseded,knowledge,quality,binary_label,0.4375,,0.2812,0.625,bootstrap_items_percentile_95,32,results/week_3_v2_and_pinned_v3/scores_mixed_ua_v2.json,Unpinned decoding.
week_3_v2_and_pinned_v3,2026-07-28,router_small,mixed_ua_v2,160,1,unknown_early,mixed_ua_v2|unknown_early,full_suite,superseded,knowledge,latency_p50_ms,binary_label,834.6,,,,,32,results/week_3_v2_and_pinned_v3/scores_mixed_ua_v2.json,Unpinned decoding.
week_3_v2_and_pinned_v3,2026-07-28,router_small,mixed_ua_v2,160,1,unknown_early,mixed_ua_v2|unknown_early,full_suite,superseded,translate,quality,continuous_chrf,0.7801,,0.7386,0.8159,bootstrap_items_percentile_95,56,results/week_3_v2_and_pinned_v3/scores_mixed_ua_v2.json,Unpinned decoding.
week_3_v2_and_pinned_v3,2026-07-28,router_small,mixed_ua_v2,160,1,unknown_early,mixed_ua_v2|unknown_early,full_suite,superseded,translate,latency_p50_ms,continuous_chrf,1464.6,,,,,56,results/week_3_v2_and_pinned_v3/scores_mixed_ua_v2.json,Unpinned decoding.
week_3_v2_and_pinned_v3,2026-07-29,mamay4,mixed_ua_v2,160,1,unknown_early,mixed_ua_v2|unknown_early,full_suite,superseded,overall,overall_micro,,0.7228,,0.6638,0.7806,bootstrap_items_percentile_95,160,results/week_3_v2_and_pinned_v3/scores_mamay4_t0.json,"First pinned run (T=0, seed=42); single system."
week_3_v2_and_pinned_v3,2026-07-29,mamay4,mixed_ua_v2,160,1,unknown_early,mixed_ua_v2|unknown_early,full_suite,superseded,overall,latency_p50_ms,,933.6,,,,,160,results/week_3_v2_and_pinned_v3/scores_mamay4_t0.json,"First pinned run (T=0, seed=42); single system."
week_3_v2_and_pinned_v3,2026-07-29,mamay4,mixed_ua_v2,160,1,unknown_early,mixed_ua_v2|unknown_early,full_suite,superseded,overall,latency_avg_ms,,1591.2,,,,,160,results/week_3_v2_and_pinned_v3/scores_mamay4_t0.json,"First pinned run (T=0, seed=42); single system."
week_3_v2_and_pinned_v3,2026-07-29,mamay4,mixed_ua_v2,160,1,unknown_early,mixed_ua_v2|unknown_early,full_suite,superseded,overall,overall_macro,,0.807,,,,,160,results/week_3_v2_and_pinned_v3/scores_mamay4_t0.json,"First pinned run (T=0, seed=42); single system."
week_3_v2_and_pinned_v3,2026-07-29,mamay4,mixed_ua_v2,160,1,unknown_early,mixed_ua_v2|unknown_early,full_suite,superseded,overall,gpu_seconds_per_prompt,,1.5912,,,,,160,results/week_3_v2_and_pinned_v3/scores_mamay4_t0.json,"First pinned run (T=0, seed=42); single system."
week_3_v2_and_pinned_v3,2026-07-29,mamay4,mixed_ua_v2,160,1,unknown_early,mixed_ua_v2|unknown_early,full_suite,superseded,alignment,quality,binary_label,0.6875,,0.5625,0.8125,bootstrap_items_percentile_95,48,results/week_3_v2_and_pinned_v3/scores_mamay4_t0.json,"First pinned run (T=0, seed=42); single system."
week_3_v2_and_pinned_v3,2026-07-29,mamay4,mixed_ua_v2,160,1,unknown_early,mixed_ua_v2|unknown_early,full_suite,superseded,alignment,latency_p50_ms,binary_label,134.4,,,,,48,results/week_3_v2_and_pinned_v3/scores_mamay4_t0.json,"First pinned run (T=0, seed=42); single system."
week_3_v2_and_pinned_v3,2026-07-29,mamay4,mixed_ua_v2,160,1,unknown_early,mixed_ua_v2|unknown_early,full_suite,superseded,chat,quality,ordinal_quarter,1.0,,1.0,1.0,bootstrap_items_percentile_95,8,results/week_3_v2_and_pinned_v3/scores_mamay4_t0.json,"First pinned run (T=0, seed=42); single system."
week_3_v2_and_pinned_v3,2026-07-29,mamay4,mixed_ua_v2,160,1,unknown_early,mixed_ua_v2|unknown_early,full_suite,superseded,chat,latency_p50_ms,ordinal_quarter,3319.2,,,,,8,results/week_3_v2_and_pinned_v3/scores_mamay4_t0.json,"First pinned run (T=0, seed=42); single system."
week_3_v2_and_pinned_v3,2026-07-29,mamay4,mixed_ua_v2,160,1,unknown_early,mixed_ua_v2|unknown_early,full_suite,superseded,code,quality,binary_exec,1.0,,1.0,1.0,bootstrap_items_percentile_95,8,results/week_3_v2_and_pinned_v3/scores_mamay4_t0.json,"First pinned run (T=0, seed=42); single system."
week_3_v2_and_pinned_v3,2026-07-29,mamay4,mixed_ua_v2,160,1,unknown_early,mixed_ua_v2|unknown_early,full_suite,superseded,code,latency_p50_ms,binary_exec,2504.1,,,,,8,results/week_3_v2_and_pinned_v3/scores_mamay4_t0.json,"First pinned run (T=0, seed=42); single system."
week_3_v2_and_pinned_v3,2026-07-29,mamay4,mixed_ua_v2,160,1,unknown_early,mixed_ua_v2|unknown_early,full_suite,superseded,instruct,quality,binary_format,0.875,,0.625,1.0,bootstrap_items_percentile_95,8,results/week_3_v2_and_pinned_v3/scores_mamay4_t0.json,"First pinned run (T=0, seed=42); single system."
week_3_v2_and_pinned_v3,2026-07-29,mamay4,mixed_ua_v2,160,1,unknown_early,mixed_ua_v2|unknown_early,full_suite,superseded,instruct,latency_p50_ms,binary_format,1282.9,,,,,8,results/week_3_v2_and_pinned_v3/scores_mamay4_t0.json,"First pinned run (T=0, seed=42); single system."
week_3_v2_and_pinned_v3,2026-07-29,mamay4,mixed_ua_v2,160,1,unknown_early,mixed_ua_v2|unknown_early,full_suite,superseded,knowledge,quality,binary_label,0.5,,0.3438,0.6875,bootstrap_items_percentile_95,32,results/week_3_v2_and_pinned_v3/scores_mamay4_t0.json,"First pinned run (T=0, seed=42); single system."
week_3_v2_and_pinned_v3,2026-07-29,mamay4,mixed_ua_v2,160,1,unknown_early,mixed_ua_v2|unknown_early,full_suite,superseded,knowledge,latency_p50_ms,binary_label,833.9,,,,,32,results/week_3_v2_and_pinned_v3/scores_mamay4_t0.json,"First pinned run (T=0, seed=42); single system."
week_3_v2_and_pinned_v3,2026-07-29,mamay4,mixed_ua_v2,160,1,unknown_early,mixed_ua_v2|unknown_early,full_suite,superseded,translate,quality,continuous_chrf,0.7793,,0.7369,0.816,bootstrap_items_percentile_95,56,results/week_3_v2_and_pinned_v3/scores_mamay4_t0.json,"First pinned run (T=0, seed=42); single system."
week_3_v2_and_pinned_v3,2026-07-29,mamay4,mixed_ua_v2,160,1,unknown_early,mixed_ua_v2|unknown_early,full_suite,superseded,translate,latency_p50_ms,continuous_chrf,1450.2,,,,,56,results/week_3_v2_and_pinned_v3/scores_mamay4_t0.json,"First pinned run (T=0, seed=42); single system."
week_4_specialist_bakeoff,2026-08-03,lapa,mixed_ua_v3,182,3,pre_2026_08_08,mixed_ua_v3|pre_2026_08_08,full_suite,confirmed,overall,overall_micro,,0.789,0.0006,,,,182,results/week_4_specialist_bakeoff/scores_mean_sd_bakeoff.json,"Authoritative v3 bake-off. Superset of scores_mean_sd_v3.json. No per-item detail kept, so no bootstrap CI is possible."
week_4_specialist_bakeoff,2026-08-03,lapa,mixed_ua_v3,182,3,pre_2026_08_08,mixed_ua_v3|pre_2026_08_08,full_suite,confirmed,overall,overall_macro,,0.8314,0.0003,,,,182,results/week_4_specialist_bakeoff/scores_mean_sd_bakeoff.json,"Authoritative v3 bake-off. Superset of scores_mean_sd_v3.json. No per-item detail kept, so no bootstrap CI is possible."
week_4_specialist_bakeoff,2026-08-03,lapa,mixed_ua_v3,182,3,pre_2026_08_08,mixed_ua_v3|pre_2026_08_08,full_suite,confirmed,overall,latency_p50_ms,,1416.8,4.7571,,,,182,results/week_4_specialist_bakeoff/scores_mean_sd_bakeoff.json,"Authoritative v3 bake-off. Superset of scores_mean_sd_v3.json. No per-item detail kept, so no bootstrap CI is possible."
week_4_specialist_bakeoff,2026-08-03,lapa,mixed_ua_v3,182,3,pre_2026_08_08,mixed_ua_v3|pre_2026_08_08,full_suite,confirmed,overall,latency_avg_ms,,4250.9333,4.6608,,,,182,results/week_4_specialist_bakeoff/scores_mean_sd_bakeoff.json,"Authoritative v3 bake-off. Superset of scores_mean_sd_v3.json. No per-item detail kept, so no bootstrap CI is possible."
week_4_specialist_bakeoff,2026-08-03,lapa,mixed_ua_v3,182,3,pre_2026_08_08,mixed_ua_v3|pre_2026_08_08,full_suite,confirmed,alignment,latency_p50_ms,binary_label,188.6,0.1,,,,48,results/week_4_specialist_bakeoff/scores_mean_sd_bakeoff.json,"Authoritative v3 bake-off. Superset of scores_mean_sd_v3.json. No per-item detail kept, so no bootstrap CI is possible."
week_4_specialist_bakeoff,2026-08-03,lapa,mixed_ua_v3,182,3,pre_2026_08_08,mixed_ua_v3|pre_2026_08_08,full_suite,confirmed,alignment,quality,binary_label,0.8125,0.0,,,,48,results/week_4_specialist_bakeoff/scores_mean_sd_bakeoff.json,"Authoritative v3 bake-off. Superset of scores_mean_sd_v3.json. No per-item detail kept, so no bootstrap CI is possible."
week_4_specialist_bakeoff,2026-08-03,lapa,mixed_ua_v3,182,3,pre_2026_08_08,mixed_ua_v3|pre_2026_08_08,full_suite,confirmed,chat,latency_p50_ms,ordinal_quarter,5385.4333,2.797,,,,8,results/week_4_specialist_bakeoff/scores_mean_sd_bakeoff.json,"Authoritative v3 bake-off. Superset of scores_mean_sd_v3.json. No per-item detail kept, so no bootstrap CI is possible."
week_4_specialist_bakeoff,2026-08-03,lapa,mixed_ua_v3,182,3,pre_2026_08_08,mixed_ua_v3|pre_2026_08_08,full_suite,confirmed,chat,quality,ordinal_quarter,1.0,0.0,,,,8,results/week_4_specialist_bakeoff/scores_mean_sd_bakeoff.json,"Authoritative v3 bake-off. Superset of scores_mean_sd_v3.json. No per-item detail kept, so no bootstrap CI is possible."
week_4_specialist_bakeoff,2026-08-03,lapa,mixed_ua_v3,182,3,pre_2026_08_08,mixed_ua_v3|pre_2026_08_08,full_suite,confirmed,code,latency_p50_ms,binary_exec,15807.1667,59.6022,,,,30,results/week_4_specialist_bakeoff/scores_mean_sd_bakeoff.json,"Authoritative v3 bake-off. Superset of scores_mean_sd_v3.json. No per-item detail kept, so no bootstrap CI is possible."
week_4_specialist_bakeoff,2026-08-03,lapa,mixed_ua_v3,182,3,pre_2026_08_08,mixed_ua_v3|pre_2026_08_08,full_suite,confirmed,code,quality,binary_exec,0.9333,0.0,,,,30,results/week_4_specialist_bakeoff/scores_mean_sd_bakeoff.json,"Authoritative v3 bake-off. Superset of scores_mean_sd_v3.json. No per-item detail kept, so no bootstrap CI is possible."
week_4_specialist_bakeoff,2026-08-03,lapa,mixed_ua_v3,182,3,pre_2026_08_08,mixed_ua_v3|pre_2026_08_08,full_suite,confirmed,instruct,latency_p50_ms,binary_format,1235.7333,0.8963,,,,8,results/week_4_specialist_bakeoff/scores_mean_sd_bakeoff.json,"Authoritative v3 bake-off. Superset of scores_mean_sd_v3.json. No per-item detail kept, so no bootstrap CI is possible."
week_4_specialist_bakeoff,2026-08-03,lapa,mixed_ua_v3,182,3,pre_2026_08_08,mixed_ua_v3|pre_2026_08_08,full_suite,confirmed,instruct,quality,binary_format,0.875,0.0,,,,8,results/week_4_specialist_bakeoff/scores_mean_sd_bakeoff.json,"Authoritative v3 bake-off. Superset of scores_mean_sd_v3.json. No per-item detail kept, so no bootstrap CI is possible."
week_4_specialist_bakeoff,2026-08-03,lapa,mixed_ua_v3,182,3,pre_2026_08_08,mixed_ua_v3|pre_2026_08_08,full_suite,confirmed,knowledge,latency_p50_ms,binary_label,559.6667,0.9074,,,,32,results/week_4_specialist_bakeoff/scores_mean_sd_bakeoff.json,"Authoritative v3 bake-off. Superset of scores_mean_sd_v3.json. No per-item detail kept, so no bootstrap CI is possible."
week_4_specialist_bakeoff,2026-08-03,lapa,mixed_ua_v3,182,3,pre_2026_08_08,mixed_ua_v3|pre_2026_08_08,full_suite,confirmed,knowledge,quality,binary_label,0.625,0.0,,,,32,results/week_4_specialist_bakeoff/scores_mean_sd_bakeoff.json,"Authoritative v3 bake-off. Superset of scores_mean_sd_v3.json. No per-item detail kept, so no bootstrap CI is possible."
week_4_specialist_bakeoff,2026-08-03,lapa,mixed_ua_v3,182,3,pre_2026_08_08,mixed_ua_v3|pre_2026_08_08,full_suite,confirmed,translate,latency_p50_ms,continuous_chrf,1679.6333,9.3885,,,,56,results/week_4_specialist_bakeoff/scores_mean_sd_bakeoff.json,"Authoritative v3 bake-off. Superset of scores_mean_sd_v3.json. No per-item detail kept, so no bootstrap CI is possible."
week_4_specialist_bakeoff,2026-08-03,lapa,mixed_ua_v3,182,3,pre_2026_08_08,mixed_ua_v3|pre_2026_08_08,full_suite,confirmed,translate,quality,continuous_chrf,0.7429,0.002,,,,56,results/week_4_specialist_bakeoff/scores_mean_sd_bakeoff.json,"Authoritative v3 bake-off. Superset of scores_mean_sd_v3.json. No per-item detail kept, so no bootstrap CI is possible."
week_4_specialist_bakeoff,2026-08-03,mamay12,mixed_ua_v3,182,3,pre_2026_08_08,mixed_ua_v3|pre_2026_08_08,full_suite,confirmed,overall,overall_micro,,0.7928,0.0009,,,,182,results/week_4_specialist_bakeoff/scores_mean_sd_bakeoff.json,"Authoritative v3 bake-off. Superset of scores_mean_sd_v3.json. No per-item detail kept, so no bootstrap CI is possible."
week_4_specialist_bakeoff,2026-08-03,mamay12,mixed_ua_v3,182,3,pre_2026_08_08,mixed_ua_v3|pre_2026_08_08,full_suite,confirmed,overall,overall_macro,,0.8324,0.0005,,,,182,results/week_4_specialist_bakeoff/scores_mean_sd_bakeoff.json,"Authoritative v3 bake-off. Superset of scores_mean_sd_v3.json. No per-item detail kept, so no bootstrap CI is possible."
week_4_specialist_bakeoff,2026-08-03,mamay12,mixed_ua_v3,182,3,pre_2026_08_08,mixed_ua_v3|pre_2026_08_08,full_suite,confirmed,overall,latency_p50_ms,,1188.1667,5.0964,,,,182,results/week_4_specialist_bakeoff/scores_mean_sd_bakeoff.json,"Authoritative v3 bake-off. Superset of scores_mean_sd_v3.json. No per-item detail kept, so no bootstrap CI is possible."
week_4_specialist_bakeoff,2026-08-03,mamay12,mixed_ua_v3,182,3,pre_2026_08_08,mixed_ua_v3|pre_2026_08_08,full_suite,confirmed,overall,latency_avg_ms,,1743.1,22.6338,,,,182,results/week_4_specialist_bakeoff/scores_mean_sd_bakeoff.json,"Authoritative v3 bake-off. Superset of scores_mean_sd_v3.json. No per-item detail kept, so no bootstrap CI is possible."
week_4_specialist_bakeoff,2026-08-03,mamay12,mixed_ua_v3,182,3,pre_2026_08_08,mixed_ua_v3|pre_2026_08_08,full_suite,confirmed,alignment,latency_p50_ms,binary_label,188.5667,1.7039,,,,48,results/week_4_specialist_bakeoff/scores_mean_sd_bakeoff.json,"Authoritative v3 bake-off. Superset of scores_mean_sd_v3.json. No per-item detail kept, so no bootstrap CI is possible."
week_4_specialist_bakeoff,2026-08-03,mamay12,mixed_ua_v3,182,3,pre_2026_08_08,mixed_ua_v3|pre_2026_08_08,full_suite,confirmed,alignment,quality,binary_label,0.75,0.0,,,,48,results/week_4_specialist_bakeoff/scores_mean_sd_bakeoff.json,"Authoritative v3 bake-off. Superset of scores_mean_sd_v3.json. No per-item detail kept, so no bootstrap CI is possible."
week_4_specialist_bakeoff,2026-08-03,mamay12,mixed_ua_v3,182,3,pre_2026_08_08,mixed_ua_v3|pre_2026_08_08,full_suite,confirmed,chat,latency_p50_ms,ordinal_quarter,4788.4333,43.0716,,,,8,results/week_4_specialist_bakeoff/scores_mean_sd_bakeoff.json,"Authoritative v3 bake-off. Superset of scores_mean_sd_v3.json. No per-item detail kept, so no bootstrap CI is possible."
week_4_specialist_bakeoff,2026-08-03,mamay12,mixed_ua_v3,182,3,pre_2026_08_08,mixed_ua_v3|pre_2026_08_08,full_suite,confirmed,chat,quality,ordinal_quarter,1.0,0.0,,,,8,results/week_4_specialist_bakeoff/scores_mean_sd_bakeoff.json,"Authoritative v3 bake-off. Superset of scores_mean_sd_v3.json. No per-item detail kept, so no bootstrap CI is possible."
week_4_specialist_bakeoff,2026-08-03,mamay12,mixed_ua_v3,182,3,pre_2026_08_08,mixed_ua_v3|pre_2026_08_08,full_suite,confirmed,code,latency_p50_ms,binary_exec,2548.6667,12.9454,,,,30,results/week_4_specialist_bakeoff/scores_mean_sd_bakeoff.json,"Authoritative v3 bake-off. Superset of scores_mean_sd_v3.json. No per-item detail kept, so no bootstrap CI is possible."
week_4_specialist_bakeoff,2026-08-03,mamay12,mixed_ua_v3,182,3,pre_2026_08_08,mixed_ua_v3|pre_2026_08_08,full_suite,confirmed,code,quality,binary_exec,0.9667,0.0,,,,30,results/week_4_specialist_bakeoff/scores_mean_sd_bakeoff.json,"Authoritative v3 bake-off. Superset of scores_mean_sd_v3.json. No per-item detail kept, so no bootstrap CI is possible."
week_4_specialist_bakeoff,2026-08-03,mamay12,mixed_ua_v3,182,3,pre_2026_08_08,mixed_ua_v3|pre_2026_08_08,full_suite,confirmed,instruct,latency_p50_ms,binary_format,1553.2333,18.4262,,,,8,results/week_4_specialist_bakeoff/scores_mean_sd_bakeoff.json,"Authoritative v3 bake-off. Superset of scores_mean_sd_v3.json. No per-item detail kept, so no bootstrap CI is possible."
week_4_specialist_bakeoff,2026-08-03,mamay12,mixed_ua_v3,182,3,pre_2026_08_08,mixed_ua_v3|pre_2026_08_08,full_suite,confirmed,instruct,quality,binary_format,0.875,0.0,,,,8,results/week_4_specialist_bakeoff/scores_mean_sd_bakeoff.json,"Authoritative v3 bake-off. Superset of scores_mean_sd_v3.json. No per-item detail kept, so no bootstrap CI is possible."
week_4_specialist_bakeoff,2026-08-03,mamay12,mixed_ua_v3,182,3,pre_2026_08_08,mixed_ua_v3|pre_2026_08_08,full_suite,confirmed,knowledge,latency_p50_ms,binary_label,618.2,3.4699,,,,32,results/week_4_specialist_bakeoff/scores_mean_sd_bakeoff.json,"Authoritative v3 bake-off. Superset of scores_mean_sd_v3.json. No per-item detail kept, so no bootstrap CI is possible."
week_4_specialist_bakeoff,2026-08-03,mamay12,mixed_ua_v3,182,3,pre_2026_08_08,mixed_ua_v3|pre_2026_08_08,full_suite,confirmed,knowledge,quality,binary_label,0.5938,0.0,,,,32,results/week_4_specialist_bakeoff/scores_mean_sd_bakeoff.json,"Authoritative v3 bake-off. Superset of scores_mean_sd_v3.json. No per-item detail kept, so no bootstrap CI is possible."
week_4_specialist_bakeoff,2026-08-03,mamay12,mixed_ua_v3,182,3,pre_2026_08_08,mixed_ua_v3|pre_2026_08_08,full_suite,confirmed,translate,latency_p50_ms,continuous_chrf,1924.4667,11.1074,,,,56,results/week_4_specialist_bakeoff/scores_mean_sd_bakeoff.json,"Authoritative v3 bake-off. Superset of scores_mean_sd_v3.json. No per-item detail kept, so no bootstrap CI is possible."
week_4_specialist_bakeoff,2026-08-03,mamay12,mixed_ua_v3,182,3,pre_2026_08_08,mixed_ua_v3|pre_2026_08_08,full_suite,confirmed,translate,quality,continuous_chrf,0.8089,0.0031,,,,56,results/week_4_specialist_bakeoff/scores_mean_sd_bakeoff.json,"Authoritative v3 bake-off. Superset of scores_mean_sd_v3.json. No per-item detail kept, so no bootstrap CI is possible."
week_4_specialist_bakeoff,2026-08-03,mamay4,mixed_ua_v3,182,3,pre_2026_08_08,mixed_ua_v3|pre_2026_08_08,full_suite,confirmed,overall,overall_micro,,0.7531,0.0,,,,182,results/week_4_specialist_bakeoff/scores_mean_sd_bakeoff.json,"Authoritative v3 bake-off. Superset of scores_mean_sd_v3.json. No per-item detail kept, so no bootstrap CI is possible."
week_4_specialist_bakeoff,2026-08-03,mamay4,mixed_ua_v3,182,3,pre_2026_08_08,mixed_ua_v3|pre_2026_08_08,full_suite,confirmed,overall,overall_macro,,0.8022,0.0,,,,182,results/week_4_specialist_bakeoff/scores_mean_sd_bakeoff.json,"Authoritative v3 bake-off. Superset of scores_mean_sd_v3.json. No per-item detail kept, so no bootstrap CI is possible."
week_4_specialist_bakeoff,2026-08-03,mamay4,mixed_ua_v3,182,3,pre_2026_08_08,mixed_ua_v3|pre_2026_08_08,full_suite,confirmed,overall,latency_p50_ms,,1100.6667,5.3501,,,,182,results/week_4_specialist_bakeoff/scores_mean_sd_bakeoff.json,"Authoritative v3 bake-off. Superset of scores_mean_sd_v3.json. No per-item detail kept, so no bootstrap CI is possible."
week_4_specialist_bakeoff,2026-08-03,mamay4,mixed_ua_v3,182,3,pre_2026_08_08,mixed_ua_v3|pre_2026_08_08,full_suite,confirmed,overall,latency_avg_ms,,1756.0333,2.1197,,,,182,results/week_4_specialist_bakeoff/scores_mean_sd_bakeoff.json,"Authoritative v3 bake-off. Superset of scores_mean_sd_v3.json. No per-item detail kept, so no bootstrap CI is possible."
week_4_specialist_bakeoff,2026-08-03,mamay4,mixed_ua_v3,182,3,pre_2026_08_08,mixed_ua_v3|pre_2026_08_08,full_suite,confirmed,alignment,latency_p50_ms,binary_label,135.1333,0.0577,,,,48,results/week_4_specialist_bakeoff/scores_mean_sd_bakeoff.json,"Authoritative v3 bake-off. Superset of scores_mean_sd_v3.json. No per-item detail kept, so no bootstrap CI is possible."
week_4_specialist_bakeoff,2026-08-03,mamay4,mixed_ua_v3,182,3,pre_2026_08_08,mixed_ua_v3|pre_2026_08_08,full_suite,confirmed,alignment,quality,binary_label,0.7083,0.0,,,,48,results/week_4_specialist_bakeoff/scores_mean_sd_bakeoff.json,"Authoritative v3 bake-off. Superset of scores_mean_sd_v3.json. No per-item detail kept, so no bootstrap CI is possible."
week_4_specialist_bakeoff,2026-08-03,mamay4,mixed_ua_v3,182,3,pre_2026_08_08,mixed_ua_v3|pre_2026_08_08,full_suite,confirmed,chat,latency_p50_ms,ordinal_quarter,3113.8667,5.9366,,,,8,results/week_4_specialist_bakeoff/scores_mean_sd_bakeoff.json,"Authoritative v3 bake-off. Superset of scores_mean_sd_v3.json. No per-item detail kept, so no bootstrap CI is possible."
week_4_specialist_bakeoff,2026-08-03,mamay4,mixed_ua_v3,182,3,pre_2026_08_08,mixed_ua_v3|pre_2026_08_08,full_suite,confirmed,chat,quality,ordinal_quarter,1.0,0.0,,,,8,results/week_4_specialist_bakeoff/scores_mean_sd_bakeoff.json,"Authoritative v3 bake-off. Superset of scores_mean_sd_v3.json. No per-item detail kept, so no bootstrap CI is possible."
week_4_specialist_bakeoff,2026-08-03,mamay4,mixed_ua_v3,182,3,pre_2026_08_08,mixed_ua_v3|pre_2026_08_08,full_suite,confirmed,code,latency_p50_ms,binary_exec,2493.6,52.4812,,,,30,results/week_4_specialist_bakeoff/scores_mean_sd_bakeoff.json,"Authoritative v3 bake-off. Superset of scores_mean_sd_v3.json. No per-item detail kept, so no bootstrap CI is possible."
week_4_specialist_bakeoff,2026-08-03,mamay4,mixed_ua_v3,182,3,pre_2026_08_08,mixed_ua_v3|pre_2026_08_08,full_suite,confirmed,code,quality,binary_exec,0.9833,0.0,,,,30,results/week_4_specialist_bakeoff/scores_mean_sd_bakeoff.json,"Authoritative v3 bake-off. Superset of scores_mean_sd_v3.json. No per-item detail kept, so no bootstrap CI is possible."
week_4_specialist_bakeoff,2026-08-03,mamay4,mixed_ua_v3,182,3,pre_2026_08_08,mixed_ua_v3|pre_2026_08_08,full_suite,confirmed,instruct,latency_p50_ms,binary_format,1268.9333,2.0551,,,,8,results/week_4_specialist_bakeoff/scores_mean_sd_bakeoff.json,"Authoritative v3 bake-off. Superset of scores_mean_sd_v3.json. No per-item detail kept, so no bootstrap CI is possible."
week_4_specialist_bakeoff,2026-08-03,mamay4,mixed_ua_v3,182,3,pre_2026_08_08,mixed_ua_v3|pre_2026_08_08,full_suite,confirmed,instruct,quality,binary_format,0.875,0.0,,,,8,results/week_4_specialist_bakeoff/scores_mean_sd_bakeoff.json,"Authoritative v3 bake-off. Superset of scores_mean_sd_v3.json. No per-item detail kept, so no bootstrap CI is possible."
week_4_specialist_bakeoff,2026-08-03,mamay4,mixed_ua_v3,182,3,pre_2026_08_08,mixed_ua_v3|pre_2026_08_08,full_suite,confirmed,knowledge,latency_p50_ms,binary_label,838.7333,6.1436,,,,32,results/week_4_specialist_bakeoff/scores_mean_sd_bakeoff.json,"Authoritative v3 bake-off. Superset of scores_mean_sd_v3.json. No per-item detail kept, so no bootstrap CI is possible."
week_4_specialist_bakeoff,2026-08-03,mamay4,mixed_ua_v3,182,3,pre_2026_08_08,mixed_ua_v3|pre_2026_08_08,full_suite,confirmed,knowledge,quality,binary_label,0.4688,0.0,,,,32,results/week_4_specialist_bakeoff/scores_mean_sd_bakeoff.json,"Authoritative v3 bake-off. Superset of scores_mean_sd_v3.json. No per-item detail kept, so no bootstrap CI is possible."
week_4_specialist_bakeoff,2026-08-03,mamay4,mixed_ua_v3,182,3,pre_2026_08_08,mixed_ua_v3|pre_2026_08_08,full_suite,confirmed,translate,latency_p50_ms,continuous_chrf,1449.1,2.7221,,,,56,results/week_4_specialist_bakeoff/scores_mean_sd_bakeoff.json,"Authoritative v3 bake-off. Superset of scores_mean_sd_v3.json. No per-item detail kept, so no bootstrap CI is possible."
week_4_specialist_bakeoff,2026-08-03,mamay4,mixed_ua_v3,182,3,pre_2026_08_08,mixed_ua_v3|pre_2026_08_08,full_suite,confirmed,translate,quality,continuous_chrf,0.778,0.0,,,,56,results/week_4_specialist_bakeoff/scores_mean_sd_bakeoff.json,"Authoritative v3 bake-off. Superset of scores_mean_sd_v3.json. No per-item detail kept, so no bootstrap CI is possible."
